image,class,confidence,severity,area_%
Hefei10886.jpg,leakage,0.7662,LOW,0.89
Hefei10886.jpg,leakage,0.7357,LOW,0.56
Hefei10886.jpg,leakage,0.7224,LOW,0.66
Hefei10886.jpg,leakage,0.6982,LOW,2.72
Hefei10886.jpg,leakage,0.6637,LOW,1.03
Hefei10886.jpg,leakage,0.6085,LOW,3.82
Hefei10886.jpg,leakage,0.5871,LOW,0.43
Hefei10886.jpg,leakage,0.5271,LOW,0.21
Hefei10886.jpg,leakage,0.4622,LOW,4.48
Hefei10886.jpg,leakage,0.4597,MEDIUM,6.58
Hefei10886.jpg,leakage,0.4261,HIGH,7.35
Hefei10886.jpg,leakage,0.3413,HIGH,2.37
Hefei10886.jpg,leakage,0.3347,HIGH,5.22
Hefei10892.jpg,leakage,0.8397,LOW,4.64
Hefei10892.jpg,leakage,0.7743,LOW,0.9
Hefei10892.jpg,leakage,0.7192,LOW,0.34
Hefei10892.jpg,leakage,0.6676,LOW,1.95
Hefei10892.jpg,leakage,0.6505,LOW,2.33
Hefei10892.jpg,leakage,0.5691,LOW,3.83
Hefei10892.jpg,leakage,0.5105,MEDIUM,6.67
Hefei10892.jpg,leakage,0.489,LOW,4.56
Hefei10892.jpg,leakage,0.4603,LOW,0.21
Hefei10892.jpg,leakage,0.3949,HIGH,5.54
Hefei10892.jpg,leakage,0.3584,HIGH,0.42
Hefei10892.jpg,leakage,0.35,HIGH,1.03
Hefei10892.jpg,leakage,0.3455,HIGH,7.69
Hefei10897.jpg,leakage,0.8161,LOW,4.59
Hefei10897.jpg,leakage,0.7826,LOW,0.91
Hefei10897.jpg,leakage,0.7546,LOW,1.39
Hefei10897.jpg,leakage,0.7221,LOW,4.57
Hefei10897.jpg,leakage,0.5197,LOW,3.93
Hefei10897.jpg,leakage,0.5192,MEDIUM,6.62
Hefei10897.jpg,leakage,0.4993,LOW,1.16
Hefei10897.jpg,leakage,0.4786,MEDIUM,7.77
Hefei10897.jpg,leakage,0.4691,LOW,4.51
Hefei10897.jpg,leakage,0.3299,HIGH,5.49
Hefei10916.jpg,leakage,0.8762,MEDIUM,9.11
Hefei10916.jpg,leakage,0.8648,MEDIUM,5.9
Hefei10916.jpg,leakage,0.7625,HIGH,21.9
Hefei10916.jpg,leakage,0.7045,MEDIUM,6.13
Hefei10934.jpg,leakage,0.6269,MEDIUM,6.01
Hefei10934.jpg,leakage,0.5799,LOW,2.99
Hefei10934.jpg,leakage,0.549,LOW,3.97
Hefei10934.jpg,leakage,0.5304,MEDIUM,8.68
Hefei10934.jpg,leakage,0.5055,LOW,2.22
Hefei10934.jpg,leakage,0.492,LOW,3.73
Hefei10942.jpg,leakage,0.7938,MEDIUM,10.88
Hefei10942.jpg,leakage,0.6939,MEDIUM,8.8
Hefei10942.jpg,leakage,0.2895,HIGH,3.71
Hefei10945.jpg,leakage,0.8144,MEDIUM,6.86
Hefei10945.jpg,leakage,0.8051,MEDIUM,9.29
Hefei10945.jpg,leakage,0.6238,LOW,2.98
Hefei10945.jpg,crack,0.3423,HIGH,0.8
Hefei10961.jpg,leakage,0.7044,LOW,4.24
Hefei10961.jpg,leakage,0.6969,MEDIUM,7.84
Hefei10961.jpg,leakage,0.6342,MEDIUM,7.31
Hefei10974.jpg,leakage,0.7659,HIGH,23.09
Hefei10992.jpg,leakage,0.822,MEDIUM,13.06
Hefei10992.jpg,leakage,0.8148,HIGH,17.86
Hefei10992.jpg,leakage,0.7499,HIGH,19.69
Hefei10992.jpg,crack,0.6682,LOW,4.79
Hefei10992.jpg,crack,0.4936,LOW,2.66
Hefei110.jpg,corrosion,0.6957,LOW,0.23
Hefei110.jpg,corrosion,0.637,LOW,0.61
Hefei110.jpg,corrosion,0.5892,LOW,0.17
Hefei110.jpg,corrosion,0.5482,LOW,0.13
Hefei11006.jpg,leakage,0.6449,LOW,1.54
Hefei11007.jpg,leakage,0.6783,LOW,1.64
Hefei11009.jpg,leakage,0.6788,LOW,1.61
Hefei11011.jpg,leakage,0.6779,LOW,1.67
Hefei11013.jpg,leakage,0.6334,LOW,1.36
Hefei11017.jpg,leakage,0.6206,LOW,1.35
Hefei11020.jpg,leakage,0.6143,LOW,1.2
Hefei11022.jpg,leakage,0.5999,LOW,1.35
Hefei11026.jpg,leakage,0.5652,LOW,1.27
Hefei11029.jpg,leakage,0.5659,LOW,1.46
Hefei11041.jpg,leakage,0.8048,HIGH,29.94
Hefei11041.jpg,leakage,0.7461,MEDIUM,6.71
Hefei11041.jpg,leakage,0.6267,LOW,2.84
Hefei11041.jpg,leakage,0.5149,MEDIUM,6.4
Hefei11041.jpg,leakage,0.3298,HIGH,1.97
Hefei11044.jpg,leakage,0.7983,HIGH,26.03
Hefei11044.jpg,leakage,0.7323,MEDIUM,6.49
Hefei11044.jpg,leakage,0.5074,LOW,1.74
Hefei11044.jpg,leakage,0.4941,LOW,3.49
Hefei11044.jpg,leakage,0.3862,HIGH,3.12
Hefei11047.jpg,leakage,0.7989,HIGH,25.73
Hefei11047.jpg,leakage,0.5323,MEDIUM,5.22
Hefei11047.jpg,leakage,0.5261,LOW,3.15
Hefei11047.jpg,leakage,0.3603,HIGH,1.54
Hefei1105.jpg,corrosion,0.7455,LOW,2.96
Hefei1105.jpg,corrosion,0.7388,LOW,2.35
Hefei1105.jpg,corrosion,0.581,MEDIUM,5.14
Hefei11067.jpg,leakage,0.8175,MEDIUM,5.29
Hefei11067.jpg,leakage,0.7955,LOW,4.18
Hefei11067.jpg,leakage,0.708,LOW,3.59
Hefei11067.jpg,leakage,0.5292,LOW,4.31
Hefei11067.jpg,crack,0.4802,LOW,0.72
Hefei11071.jpg,leakage,0.7755,LOW,3.69
Hefei11071.jpg,leakage,0.6004,LOW,4.66
Hefei11071.jpg,crack,0.5492,LOW,0.98
Hefei11071.jpg,leakage,0.4851,LOW,3.65
Hefei11071.jpg,leakage,0.4595,LOW,4.24
Hefei11071.jpg,crack,0.45,LOW,3.44
Hefei11071.jpg,leakage,0.3017,HIGH,9.39
Hefei11071.jpg,leakage,0.3002,HIGH,5.84
Hefei11071.jpg,leakage,0.2634,HIGH,5.56
Hefei11078.jpg,leakage,0.8403,HIGH,34.35
Hefei11078.jpg,leakage,0.7866,LOW,3.55
Hefei11078.jpg,leakage,0.7232,LOW,3.6
Hefei11078.jpg,leakage,0.6229,MEDIUM,11.59
Hefei11078.jpg,leakage,0.4898,MEDIUM,7.73
Hefei1109.jpg,corrosion,0.7148,LOW,1.97
Hefei1109.jpg,corrosion,0.674,LOW,3.19
Hefei1109.jpg,corrosion,0.5754,MEDIUM,5.67
Hefei1109.jpg,corrosion,0.5138,MEDIUM,5.23
Hefei1110.jpg,corrosion,0.7188,LOW,3.37
Hefei1110.jpg,corrosion,0.673,LOW,2.02
Hefei1110.jpg,corrosion,0.4797,MEDIUM,5.88
Hefei1110.jpg,corrosion,0.4279,HIGH,5.32
Hefei11103.jpg,leakage,0.8589,HIGH,16.84
Hefei11103.jpg,leakage,0.8478,LOW,4.61
Hefei11106.jpg,leakage,0.8563,HIGH,17.05
Hefei11106.jpg,leakage,0.8353,LOW,4.64
Hefei11109.jpg,leakage,0.8471,HIGH,19.19
Hefei11109.jpg,leakage,0.8419,LOW,4.75
Hefei11118.jpg,leakage,0.8291,HIGH,25.45
Hefei11118.jpg,leakage,0.7537,LOW,3.31
Hefei11118.jpg,leakage,0.5773,LOW,1.0
Hefei1114.jpg,corrosion,0.7116,LOW,3.77
Hefei1114.jpg,corrosion,0.6337,LOW,1.54
Hefei1114.jpg,corrosion,0.4955,MEDIUM,6.28
Hefei1114.jpg,corrosion,0.3687,HIGH,5.35
Hefei11159.jpg,leakage,0.8331,MEDIUM,7.62
Hefei11159.jpg,leakage,0.5288,LOW,1.09
Hefei11159.jpg,leakage,0.5013,MEDIUM,5.21
Hefei11159.jpg,leakage,0.4881,MEDIUM,5.55
Hefei11159.jpg,leakage,0.3639,HIGH,1.76
Hefei11159.jpg,leakage,0.3126,HIGH,1.47
Hefei11159.jpg,leakage,0.2633,HIGH,1.47
Hefei1116.jpg,corrosion,0.6784,LOW,3.95
Hefei1116.jpg,corrosion,0.5759,MEDIUM,6.38
Hefei1116.jpg,corrosion,0.5728,LOW,1.36
Hefei1116.jpg,corrosion,0.4406,HIGH,5.3
Hefei1116.jpg,corrosion,0.257,HIGH,2.85
Hefei11174.jpg,leakage,0.5359,LOW,3.95
Hefei11174.jpg,leakage,0.4898,MEDIUM,10.03
Hefei11174.jpg,leakage,0.4839,LOW,1.95
Hefei11174.jpg,leakage,0.2974,HIGH,1.89
Hefei11174.jpg,leakage,0.2639,HIGH,2.19
Hefei11179.jpg,leakage,0.76,MEDIUM,7.54
Hefei11179.jpg,leakage,0.4898,LOW,3.91
Hefei11179.jpg,leakage,0.4211,HIGH,2.0
Hefei11181.jpg,leakage,0.7741,MEDIUM,6.45
Hefei11181.jpg,leakage,0.4903,LOW,4.16
Hefei11181.jpg,leakage,0.465,LOW,2.05
Hefei11181.jpg,leakage,0.3031,HIGH,2.03
Hefei11183.jpg,leakage,0.7397,LOW,4.41
Hefei11183.jpg,leakage,0.4662,LOW,2.05
Hefei11183.jpg,leakage,0.4009,HIGH,1.98
Hefei11183.jpg,leakage,0.383,HIGH,3.97
Hefei11183.jpg,leakage,0.3602,HIGH,2.58
Hefei11186.jpg,leakage,0.4488,HIGH,2.62
Hefei11186.jpg,leakage,0.4278,HIGH,1.96
Hefei11186.jpg,leakage,0.4201,HIGH,2.07
Hefei11186.jpg,leakage,0.3189,HIGH,2.38
Hefei11186.jpg,leakage,0.2522,HIGH,4.12
Hefei11195.jpg,leakage,0.5455,LOW,3.73
Hefei11195.jpg,leakage,0.521,LOW,2.98
Hefei11195.jpg,leakage,0.3366,HIGH,2.53
Hefei11195.jpg,leakage,0.3354,HIGH,1.86
Hefei11195.jpg,leakage,0.3201,HIGH,0.95
Hefei11204.jpg,abscission,0.7447,LOW,0.41
Hefei11204.jpg,abscission,0.6422,LOW,0.24
Hefei11204.jpg,abscission,0.6223,LOW,0.12
Hefei11204.jpg,abscission,0.4782,LOW,0.08
Hefei11204.jpg,abscission,0.4099,HIGH,0.1
Hefei11204.jpg,abscission,0.3435,HIGH,0.16
Hefei11204.jpg,abscission,0.1888,HIGH,0.31
Hefei11206.jpg,abscission,0.7433,LOW,0.43
Hefei11206.jpg,abscission,0.6015,LOW,0.12
Hefei11206.jpg,abscission,0.5679,LOW,0.08
Hefei11206.jpg,abscission,0.5441,LOW,0.24
Hefei11206.jpg,abscission,0.4128,HIGH,0.11
Hefei11206.jpg,abscission,0.3988,HIGH,0.17
Hefei11206.jpg,abscission,0.298,HIGH,0.23
Hefei11235.jpg,abscission,0.425,HIGH,0.2
Hefei11235.jpg,abscission,0.1763,HIGH,0.15
Hefei11235.jpg,abscission,0.1632,HIGH,0.26
Hefei11248.jpg,abscission,0.8609,MEDIUM,7.24
Hefei11248.jpg,abscission,0.769,LOW,4.84
Hefei11248.jpg,corrosion,0.5927,LOW,1.12
Hefei11248.jpg,crack,0.5329,LOW,0.85
Hefei11248.jpg,abscission,0.4111,HIGH,0.24
Hefei11248.jpg,crack,0.2935,HIGH,1.68
Hefei11248.jpg,abscission,0.2721,HIGH,0.31
Hefei11248.jpg,abscission,0.2477,HIGH,0.28
Hefei11248.jpg,abscission,0.1554,HIGH,0.41
Hefei11253.jpg,abscission,0.8863,MEDIUM,11.26
Hefei11253.jpg,abscission,0.7955,LOW,4.95
Hefei11253.jpg,crack,0.5844,LOW,1.52
Hefei11253.jpg,abscission,0.5437,LOW,0.2
Hefei11253.jpg,abscission,0.373,HIGH,0.26
Hefei11253.jpg,abscission,0.2418,HIGH,0.41
Hefei1126.jpg,corrosion,0.8082,LOW,4.79
Hefei1126.jpg,corrosion,0.5167,LOW,3.12
Hefei1126.jpg,corrosion,0.3224,HIGH,5.4
Hefei1126.jpg,corrosion,0.2739,HIGH,0.84
Hefei11260.jpg,abscission,0.8936,HIGH,23.63
Hefei11260.jpg,crack,0.5515,LOW,1.49
Hefei11260.jpg,abscission,0.4451,HIGH,0.21
Hefei11260.jpg,abscission,0.4275,HIGH,0.25
Hefei11275.jpg,abscission,0.8519,HIGH,19.55
Hefei11275.jpg,crack,0.6505,LOW,3.89
Hefei11275.jpg,crack,0.3335,HIGH,0.09
Hefei11275.jpg,abscission,0.2205,HIGH,0.15
Hefei11275.jpg,abscission,0.2017,HIGH,0.23
Hefei1128.jpg,corrosion,0.8071,LOW,4.98
Hefei1128.jpg,corrosion,0.3436,HIGH,3.2
Hefei1128.jpg,corrosion,0.3185,HIGH,5.17
Hefei11296.jpg,abscission,0.7846,LOW,0.78
Hefei11296.jpg,abscission,0.7045,LOW,1.08
Hefei11296.jpg,abscission,0.6433,LOW,0.54
Hefei11296.jpg,abscission,0.6398,LOW,0.13
Hefei11296.jpg,abscission,0.6203,LOW,1.36
Hefei11296.jpg,abscission,0.6053,LOW,1.53
Hefei11296.jpg,abscission,0.5583,LOW,0.89
Hefei11296.jpg,abscission,0.5452,LOW,0.07
Hefei11296.jpg,abscission,0.4958,LOW,1.31
Hefei11296.jpg,abscission,0.4767,LOW,1.1
Hefei11296.jpg,abscission,0.4655,LOW,1.41
Hefei11296.jpg,abscission,0.4476,HIGH,0.97
Hefei11296.jpg,abscission,0.4383,HIGH,0.67
Hefei11296.jpg,abscission,0.4005,HIGH,0.87
Hefei11296.jpg,abscission,0.3966,HIGH,2.81
Hefei11296.jpg,abscission,0.3801,HIGH,0.08
Hefei11296.jpg,abscission,0.3778,HIGH,0.03
Hefei11296.jpg,abscission,0.3717,HIGH,0.08
Hefei11296.jpg,abscission,0.3204,HIGH,0.23
Hefei11296.jpg,abscission,0.3121,HIGH,0.32
Hefei11296.jpg,abscission,0.2869,HIGH,0.15
Hefei11296.jpg,abscission,0.2808,HIGH,0.11
Hefei11296.jpg,abscission,0.2747,HIGH,0.08
Hefei11296.jpg,abscission,0.2645,HIGH,2.22
Hefei11296.jpg,abscission,0.2397,HIGH,2.76
Hefei11296.jpg,abscission,0.216,HIGH,0.09
Hefei11296.jpg,abscission,0.2112,HIGH,0.04
Hefei11296.jpg,abscission,0.1981,HIGH,0.13
Hefei11296.jpg,abscission,0.193,HIGH,4.33
Hefei11296.jpg,abscission,0.1916,HIGH,5.39
Hefei11296.jpg,abscission,0.1641,HIGH,0.36
Hefei1133.jpg,corrosion,0.8229,MEDIUM,5.75
Hefei1133.jpg,corrosion,0.4995,LOW,3.08
Hefei1133.jpg,corrosion,0.4789,LOW,2.99
Hefei11338.jpg,abscission,0.8946,MEDIUM,12.87
Hefei11338.jpg,abscission,0.8539,HIGH,21.47
Hefei11338.jpg,crack,0.5977,LOW,1.5
Hefei11342.jpg,abscission,0.9042,HIGH,16.9
Hefei11342.jpg,abscission,0.8936,MEDIUM,7.62
Hefei11342.jpg,crack,0.6267,LOW,1.46
Hefei11344.jpg,abscission,0.9089,HIGH,15.27
Hefei11344.jpg,abscission,0.8652,MEDIUM,6.85
Hefei11344.jpg,crack,0.6538,LOW,1.49
Hefei11359.jpg,abscission,0.6005,LOW,4.92
Hefei11359.jpg,abscission,0.5001,LOW,1.66
Hefei11359.jpg,abscission,0.4496,HIGH,0.79
Hefei11359.jpg,abscission,0.4331,HIGH,0.41
Hefei11359.jpg,abscission,0.4122,HIGH,0.34
Hefei11359.jpg,abscission,0.3712,HIGH,2.18
Hefei11359.jpg,abscission,0.3703,HIGH,0.32
Hefei11359.jpg,abscission,0.3647,HIGH,0.14
Hefei11359.jpg,abscission,0.3464,HIGH,0.16
Hefei11359.jpg,abscission,0.2482,HIGH,1.31
Hefei11359.jpg,abscission,0.2382,HIGH,2.09
Hefei11359.jpg,abscission,0.2169,HIGH,0.66
Hefei11359.jpg,abscission,0.1778,HIGH,1.39
Hefei11359.jpg,abscission,0.1776,HIGH,0.44
Hefei11359.jpg,abscission,0.1747,HIGH,0.31
Hefei11365.jpg,abscission,0.612,MEDIUM,5.08
Hefei11365.jpg,abscission,0.5357,LOW,1.98
Hefei11365.jpg,abscission,0.4975,LOW,0.89
Hefei11365.jpg,abscission,0.4149,HIGH,0.41
Hefei11365.jpg,abscission,0.4042,HIGH,0.34
Hefei11365.jpg,abscission,0.403,HIGH,1.9
Hefei11365.jpg,abscission,0.3699,HIGH,0.31
Hefei11365.jpg,abscission,0.3443,HIGH,0.15
Hefei11365.jpg,abscission,0.2929,HIGH,0.13
Hefei11365.jpg,abscission,0.216,HIGH,0.68
Hefei11365.jpg,abscission,0.2138,HIGH,0.51
Hefei11365.jpg,abscission,0.2083,HIGH,1.1
Hefei11365.jpg,abscission,0.1841,HIGH,0.26
Hefei11365.jpg,abscission,0.1659,HIGH,1.03
Hefei1137.jpg,corrosion,0.7952,MEDIUM,5.92
Hefei1137.jpg,corrosion,0.4876,LOW,3.21
Hefei1137.jpg,corrosion,0.3479,HIGH,2.52
Hefei11372.jpg,abscission,0.6229,MEDIUM,5.25
Hefei11372.jpg,abscission,0.4763,LOW,1.1
Hefei11372.jpg,abscission,0.4311,HIGH,0.45
Hefei11372.jpg,abscission,0.3882,HIGH,0.38
Hefei11372.jpg,abscission,0.3458,HIGH,0.33
Hefei11372.jpg,abscission,0.3454,HIGH,0.23
Hefei11372.jpg,abscission,0.2496,HIGH,0.87
Hefei11372.jpg,abscission,0.2417,HIGH,0.95
Hefei11372.jpg,abscission,0.2348,HIGH,0.19
Hefei11372.jpg,abscission,0.233,HIGH,2.29
Hefei11372.jpg,abscission,0.2311,HIGH,0.47
Hefei11372.jpg,abscission,0.2201,HIGH,0.12
Hefei11372.jpg,abscission,0.1886,HIGH,0.63
Hefei11372.jpg,abscission,0.1714,HIGH,0.18
Hefei11372.jpg,abscission,0.1537,HIGH,2.7
Hefei11373.jpg,abscission,0.5506,MEDIUM,5.16
Hefei11373.jpg,abscission,0.5368,LOW,1.03
Hefei11373.jpg,abscission,0.3896,HIGH,0.47
Hefei11373.jpg,abscission,0.3765,HIGH,0.32
Hefei11373.jpg,abscission,0.3746,HIGH,0.34
Hefei11373.jpg,abscission,0.3326,HIGH,0.25
Hefei11373.jpg,abscission,0.3188,HIGH,1.07
Hefei11373.jpg,abscission,0.2825,HIGH,0.49
Hefei11373.jpg,abscission,0.2622,HIGH,3.72
Hefei11373.jpg,abscission,0.2576,HIGH,0.12
Hefei11373.jpg,abscission,0.2547,HIGH,0.84
Hefei11373.jpg,abscission,0.2162,HIGH,0.96
Hefei11373.jpg,abscission,0.1502,HIGH,0.18
Hefei11375.jpg,abscission,0.6476,MEDIUM,5.45
Hefei11375.jpg,abscission,0.5394,LOW,1.04
Hefei11375.jpg,abscission,0.4164,HIGH,3.73
Hefei11375.jpg,abscission,0.384,HIGH,0.33
Hefei11375.jpg,abscission,0.371,HIGH,1.69
Hefei11375.jpg,abscission,0.3218,HIGH,0.29
Hefei11375.jpg,abscission,0.3054,HIGH,0.54
Hefei11375.jpg,abscission,0.2941,HIGH,0.84
Hefei11375.jpg,abscission,0.2888,HIGH,0.27
Hefei11375.jpg,abscission,0.2089,HIGH,0.66
Hefei11375.jpg,abscission,0.2064,HIGH,0.13
Hefei11375.jpg,abscission,0.2015,HIGH,0.28
Hefei1138.jpg,corrosion,0.794,MEDIUM,6.23
Hefei1138.jpg,corrosion,0.6901,LOW,3.32
Hefei1138.jpg,corrosion,0.3668,HIGH,1.4
Hefei11389.jpg,abscission,0.7531,LOW,1.82
Hefei11389.jpg,abscission,0.4868,LOW,1.09
Hefei11389.jpg,abscission,0.4742,LOW,0.97
Hefei11389.jpg,abscission,0.4224,HIGH,0.27
Hefei11389.jpg,abscission,0.4074,HIGH,0.92
Hefei11389.jpg,abscission,0.3825,HIGH,0.17
Hefei11389.jpg,abscission,0.3817,HIGH,0.24
Hefei11389.jpg,abscission,0.3641,HIGH,0.3
Hefei11389.jpg,abscission,0.3337,HIGH,0.4
Hefei11389.jpg,abscission,0.313,HIGH,0.09
Hefei11389.jpg,abscission,0.288,HIGH,0.13
Hefei11389.jpg,abscission,0.2781,HIGH,0.35
Hefei11389.jpg,abscission,0.2563,HIGH,0.31
Hefei11389.jpg,abscission,0.2531,HIGH,0.11
Hefei11389.jpg,abscission,0.2157,HIGH,0.09
Hefei11389.jpg,abscission,0.2021,HIGH,0.12
Hefei11389.jpg,abscission,0.1851,HIGH,0.08
Hefei11389.jpg,abscission,0.176,HIGH,0.07
Hefei11389.jpg,abscission,0.1689,HIGH,0.06
Hefei11389.jpg,abscission,0.1676,HIGH,0.07
Hefei11389.jpg,abscission,0.1669,HIGH,0.54
Hefei11389.jpg,abscission,0.1615,HIGH,0.07
Hefei11423.jpg,crack,0.638,LOW,1.09
Hefei11423.jpg,abscission,0.575,LOW,0.95
Hefei11423.jpg,crack,0.4041,HIGH,1.09
Hefei11423.jpg,crack,0.2777,HIGH,1.01
Hefei11423.jpg,abscission,0.2771,HIGH,0.17
Hefei11423.jpg,abscission,0.2623,HIGH,0.1
Hefei11423.jpg,abscission,0.215,HIGH,0.13
Hefei11423.jpg,abscission,0.207,HIGH,0.4
Hefei11423.jpg,abscission,0.1727,HIGH,0.2
Hefei11423.jpg,abscission,0.1692,HIGH,0.2
Hefei11423.jpg,abscission,0.1667,HIGH,0.66
Hefei11423.jpg,abscission,0.1617,HIGH,0.1
Hefei11427.jpg,crack,0.6445,LOW,1.06
Hefei11427.jpg,abscission,0.6197,LOW,0.9
Hefei11427.jpg,crack,0.3348,HIGH,1.51
Hefei11427.jpg,abscission,0.2739,HIGH,0.12
Hefei11427.jpg,abscission,0.2684,HIGH,0.09
Hefei11427.jpg,abscission,0.2666,HIGH,0.48
Hefei11427.jpg,abscission,0.265,HIGH,0.1
Hefei11427.jpg,abscission,0.2318,HIGH,0.4
Hefei11427.jpg,abscission,0.2159,HIGH,0.17
Hefei11427.jpg,abscission,0.1926,HIGH,0.11
Hefei11427.jpg,abscission,0.1913,HIGH,0.1
Hefei11427.jpg,abscission,0.1806,HIGH,0.26
Hefei11427.jpg,abscission,0.1632,HIGH,0.38
Hefei11441.jpg,abscission,0.8258,MEDIUM,10.1
Hefei11441.jpg,abscission,0.645,LOW,3.38
Hefei11441.jpg,abscission,0.614,LOW,2.17
Hefei11441.jpg,abscission,0.574,LOW,1.24
Hefei11441.jpg,abscission,0.4968,LOW,1.66
Hefei11441.jpg,abscission,0.4134,HIGH,1.41
Hefei11441.jpg,abscission,0.3276,HIGH,1.75
Hefei11441.jpg,abscission,0.2836,HIGH,1.25
Hefei11441.jpg,abscission,0.2083,HIGH,1.56
Hefei11441.jpg,abscission,0.1508,HIGH,2.93
Hefei11449.jpg,abscission,0.8353,MEDIUM,8.77
Hefei11449.jpg,abscission,0.689,LOW,3.75
Hefei11449.jpg,abscission,0.6211,LOW,2.29
Hefei11449.jpg,abscission,0.6051,LOW,1.23
Hefei11449.jpg,abscission,0.4304,HIGH,3.54
Hefei11449.jpg,abscission,0.4282,HIGH,1.77
Hefei11449.jpg,abscission,0.3707,HIGH,1.72
Hefei11449.jpg,abscission,0.3392,HIGH,1.87
Hefei11449.jpg,abscission,0.3013,HIGH,1.73
Hefei11449.jpg,abscission,0.2726,HIGH,1.95
Hefei11449.jpg,abscission,0.217,HIGH,2.33
Hefei11449.jpg,abscission,0.177,HIGH,4.13
Hefei11449.jpg,abscission,0.1522,HIGH,1.54
Hefei11449.jpg,abscission,0.1516,HIGH,2.41
Hefei11460.jpg,abscission,0.8452,MEDIUM,9.01
Hefei11460.jpg,abscission,0.6429,LOW,4.32
Hefei11460.jpg,abscission,0.6241,LOW,2.27
Hefei11460.jpg,abscission,0.612,LOW,1.1
Hefei11460.jpg,abscission,0.5588,LOW,1.83
Hefei11460.jpg,abscission,0.4524,LOW,4.86
Hefei11460.jpg,abscission,0.4423,HIGH,2.5
Hefei11460.jpg,abscission,0.3889,HIGH,2.27
Hefei11460.jpg,abscission,0.374,HIGH,2.05
Hefei11460.jpg,abscission,0.3149,HIGH,3.04
Hefei11460.jpg,abscission,0.1865,HIGH,1.07
Hefei11468.jpg,abscission,0.8228,MEDIUM,8.94
Hefei11468.jpg,abscission,0.6443,LOW,3.5
Hefei11468.jpg,abscission,0.6362,LOW,4.16
Hefei11468.jpg,abscission,0.6323,LOW,1.04
Hefei11468.jpg,abscission,0.5965,LOW,2.16
Hefei11468.jpg,abscission,0.5054,LOW,2.64
Hefei11468.jpg,abscission,0.4773,LOW,1.84
Hefei11468.jpg,abscission,0.3732,HIGH,1.99
Hefei11468.jpg,abscission,0.3061,HIGH,1.69
Hefei11468.jpg,abscission,0.3038,HIGH,0.81
Hefei11468.jpg,abscission,0.286,HIGH,0.96
Hefei11468.jpg,abscission,0.2698,HIGH,2.79
Hefei11472.jpg,abscission,0.8373,MEDIUM,8.79
Hefei11472.jpg,abscission,0.6724,LOW,3.77
Hefei11472.jpg,abscission,0.6346,LOW,1.02
Hefei11472.jpg,abscission,0.6248,LOW,4.26
Hefei11472.jpg,abscission,0.5922,LOW,2.09
Hefei11472.jpg,abscission,0.4785,LOW,1.8
Hefei11472.jpg,abscission,0.4747,LOW,2.55
Hefei11472.jpg,abscission,0.4063,HIGH,1.8
Hefei11472.jpg,abscission,0.3635,HIGH,1.89
Hefei11472.jpg,abscission,0.3106,HIGH,0.96
Hefei11472.jpg,abscission,0.2588,HIGH,2.83
Hefei11472.jpg,abscission,0.2396,HIGH,0.76
Hefei11472.jpg,abscission,0.217,HIGH,1.6
Hefei11472.jpg,abscission,0.1621,HIGH,3.07
Hefei11478.jpg,crack,0.6886,MEDIUM,5.67
Hefei11478.jpg,abscission,0.6481,LOW,4.31
Hefei11478.jpg,abscission,0.6286,MEDIUM,5.06
Hefei11478.jpg,crack,0.5757,LOW,1.2
Hefei11478.jpg,abscission,0.5592,LOW,0.81
Hefei11478.jpg,abscission,0.4163,HIGH,2.37
Hefei11478.jpg,abscission,0.4099,HIGH,0.52
Hefei11478.jpg,crack,0.3621,HIGH,0.55
Hefei11478.jpg,crack,0.3366,HIGH,1.39
Hefei11478.jpg,abscission,0.3275,HIGH,7.1
Hefei11478.jpg,abscission,0.2709,HIGH,2.9
Hefei11478.jpg,abscission,0.2338,HIGH,3.41
Hefei11478.jpg,abscission,0.1875,HIGH,2.64
Hefei11478.jpg,abscission,0.186,HIGH,4.26
Hefei11478.jpg,abscission,0.166,HIGH,2.86
Hefei11478.jpg,abscission,0.1598,HIGH,7.68
Hefei1148.jpg,corrosion,0.7805,MEDIUM,6.21
Hefei1148.jpg,corrosion,0.5265,LOW,3.36
Hefei1148.jpg,corrosion,0.2886,HIGH,1.39
Hefei11480.jpg,crack,0.6702,MEDIUM,5.87
Hefei11480.jpg,abscission,0.5791,LOW,0.85
Hefei11480.jpg,abscission,0.5743,LOW,4.16
Hefei11480.jpg,abscission,0.5729,MEDIUM,5.15
Hefei11480.jpg,crack,0.5501,LOW,1.14
Hefei11480.jpg,abscission,0.4641,LOW,2.88
Hefei11480.jpg,abscission,0.4034,HIGH,0.52
Hefei11480.jpg,abscission,0.3917,HIGH,2.92
Hefei11480.jpg,abscission,0.3276,HIGH,6.72
Hefei11480.jpg,crack,0.3104,HIGH,0.53
Hefei11480.jpg,crack,0.2712,HIGH,1.29
Hefei11480.jpg,abscission,0.2319,HIGH,3.7
Hefei11480.jpg,abscission,0.215,HIGH,4.09
Hefei11480.jpg,abscission,0.1702,HIGH,2.64
Hefei11480.jpg,abscission,0.1628,HIGH,2.6
Hefei11480.jpg,abscission,0.1564,HIGH,6.67
Hefei11487.jpg,crack,0.5896,LOW,1.13
Hefei11487.jpg,abscission,0.5819,MEDIUM,7.63
Hefei11487.jpg,crack,0.5779,MEDIUM,5.91
Hefei11487.jpg,abscission,0.5292,MEDIUM,5.04
